"id","created_at","updated_at","deleted_at","ware_house_image_id","size_part_width","size_part_height","size_part_depth","annotation_name","annotation_pose","annotation_truncated","annotation_difficult","bndbox_ymin","bndbox_ymax","bndbox_xmin","bndbox_xmax","product_id","camera_area_id","product_count","warehouse_id","name","camera_id"
663,,,,73,614.52,542.3,3,"220078",,0,0,329.8355,872.1328,504.7056,1119.2247,160,106,1,4,"1597738371629200806-tempo-test-a-0060-3840jpg_1597738734.jpg",14
664,,,,73,534.79,540.13,3,"220030",,0,0,344.2087,884.3377,1132.5798,1667.3741,292,107,1,4,"1597738371629200806-tempo-test-a-0060-3840jpg_1597738734.jpg",14
665,,,,73,507.41,566.73,3,"220080",,0,0,373.0303,939.761,1753.9077,2261.3171,168,108,1,4,"1597738371629200806-tempo-test-a-0060-3840jpg_1597738734.jpg",14
135,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,278.7,316.26,3,"220050",,0,0,1505.6964,1821.9609,238.8966,517.5918,56,97,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
136,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,259.11,306.88,3,"220052",,0,0,1515.6325,1822.5144,585.4062,844.515,296,98,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
137,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,339.91,284.07,3,"220079",,0,0,1543.483,1827.5492,893.0106,1232.9189,164,99,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
138,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,277.89,283.05,3,"220030",,0,0,1058.5419,1341.5928,221.4371,499.3299,292,100,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
139,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,393.72,310.59,3,"220050",,0,0,1035.7169,1346.3022,538.6809,932.4026,56,101,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
140,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,321.52,286.74,3,"220036",,0,0,1032.8306,1319.5729,869.6011,1191.12,8,102,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
141,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,295.26,253.08,3,"220064",,0,0,606.5205,859.6003,260.6671,555.9269,104,103,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
142,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,264.63,263.03,3,"220081",,0,0,599.0566,862.0866,584.4898,849.1172,172,104,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
143,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,301.23,222.89,3,"220080",,0,0,631.5028,854.3911,885.2957,1186.5289,168,105,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
144,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,176.02,186.56,3,"220040",,0,0,235.6631,422.2242,285.799,461.8234,20,98,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
145,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,250.05,247.79,3,"220078",,0,0,166.5504,414.3391,587.4058,837.4574,160,107,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
146,,"2020-08-25 04:10:20.0","2020-08-25 04:10:20.0",74,266.71,260.44,3,"220041",,0,0,144.3309,404.7694,894.9021,1161.6093,24,108,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
666,,,,74,278.7,316.26,3,"220050",,0,0,1505.6964,1821.9609,238.8966,517.5918,56,97,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
667,,,,74,259.11,306.88,3,"220052",,0,0,1515.6325,1822.5144,585.4062,844.515,296,98,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
668,,,,74,339.91,284.07,3,"220079",,0,0,1543.483,1827.5492,893.0106,1232.9189,164,99,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
669,,,,74,277.89,283.05,3,"220030",,0,0,1058.5419,1341.5928,221.4371,499.3299,292,100,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
670,,,,74,393.72,310.59,3,"220050",,0,0,1035.7169,1346.3022,538.6809,932.4026,56,101,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
671,,,,74,321.52,286.74,3,"220036",,0,0,1032.8306,1319.5729,869.6011,1191.12,8,102,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
672,,,,74,295.26,253.08,3,"220064",,0,0,606.5205,859.6003,260.6671,555.9269,104,103,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
673,,,,74,264.63,263.03,3,"220081",,0,0,599.0566,862.0866,584.4898,849.1172,172,104,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
674,,,,74,301.23,222.89,3,"220080",,0,0,631.5028,854.3911,885.2957,1186.5289,168,105,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
675,,,,74,176.02,186.56,3,"220040",,0,0,204.1187,390.6798,279.497,455.5214,20,106,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
676,,,,74,250.05,247.79,3,"220078",,0,0,166.5504,414.3391,587.4058,837.4574,160,107,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
677,,,,74,266.71,260.44,3,"220041",,0,0,144.3309,404.7694,894.9021,1161.6093,24,108,1,4,"1598020394673200806-tempo-test-a-0002-1920jpg_1598020431.jpg",15
678,,,,75,289.74,317.33,3,"220050",,0,0,1501.1835,1818.5155,233.1464,522.8843,56,97,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
679,,,,75,337.32,282.12,3,"220079",,0,0,1533.6972,1815.8198,551.5877,888.9082,164,98,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
680,,,,75,296.53,293.9,3,"220052",,0,0,1511.6451,1805.5429,864.6006,1161.1264,296,99,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
681,,,,75,302.12,271.62,3,"220078",,0,0,1077.8929,1349.5151,233.2162,535.3313,160,100,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
682,,,,75,293.07,269.8,3,"220064",,0,0,1070.6594,1340.4636,550.8889,843.9607,104,101,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
683,,,,75,326.07,283.54,3,"220036",,0,0,1063.2844,1346.8221,869.5109,1195.5792,8,102,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
684,,,,75,296.14,276.07,3,"220050",,0,0,595.9897,872.0599,240.8526,536.9932,56,103,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
685,,,,75,301.15,289.1,3,"220081",,0,0,587.1288,876.2327,559.776,860.9259,172,104,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
686,,,,75,290.96,276.39,3,"220041",,0,0,594.3846,870.7752,872.5304,1163.488,24,105,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
687,,,,75,184.26,202.65,3,"220040",,0,0,226.9899,429.6419,288.602,472.8668,20,106,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
688,,,,75,290.04,296.07,3,"220030",,0,0,165.5149,461.5878,501.856,791.8977,292,99,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
689,,,,75,319.37,292.3,3,"220080",,0,0,183.3261,475.6302,817.7075,1137.0767,168,100,1,4,"1598020394677200806-tempo-test-a-0004-1920jpg_1598020431.jpg",15
690,,,,76,281.59,320.81,3,"220050",,0,0,1501.5071,1822.3209,239.7404,521.3325,56,97,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
691,,,,76,337.81,280.18,3,"220079",,0,0,1534.5301,1814.7134,544.8884,882.7024,164,98,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
692,,,,76,296.61,301.13,3,"220052",,0,0,1506.9288,1808.0596,865.5681,1162.1774,296,99,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
693,,,,76,299.77,270.68,3,"220078",,0,0,1072.7164,1343.4003,231.8409,531.6104,160,100,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
694,,,,76,298.44,269.88,3,"220064",,0,0,1070.3009,1340.1789,544.0922,842.5355,104,101,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
695,,,,76,297.78,271.97,3,"220064",,0,0,599.6761,871.6503,240.443,538.222,104,103,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
696,,,,76,310.17,232.17,3,"220064",,0,0,635.109,867.2743,548.3047,858.4738,104,104,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
697,,,,76,301.78,269.37,3,"220041",,0,0,594.9448,864.3147,862.2532,1164.035,24,105,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
698,,,,76,278.74,272.8,3,"220041",,0,0,179.6984,452.4936,222.8326,501.5698,24,106,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
699,,,,76,295.92,318.47,3,"220081",,0,0,147.9615,466.4276,831.6692,1127.589,172,108,1,4,"1598020394680200806-tempo-test-a-0007-1920jpg_1598020432.jpg",15
700,,,,77,294.7,318.9,3,"220050",,0,0,1503.6661,1822.5649,240.1453,534.8459,56,97,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
701,,,,77,347.54,285.19,3,"220079",,0,0,1528.8625,1814.0516,544.1198,891.6622,164,98,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
702,,,,77,304.85,294.78,3,"220052",,0,0,1508.6827,1803.4643,861.2661,1166.1211,296,99,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
703,,,,77,315.72,265.99,3,"220078",,0,0,1077.8167,1343.8094,220.9004,536.62,160,100,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
704,,,,77,295.05,277.73,3,"220064",,0,0,1063.084,1340.8092,549.7307,844.7827,104,101,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
705,,,,77,333.26,270.42,3,"220036",,0,0,1062.9273,1333.3481,864.5626,1197.824,8,102,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
706,,,,77,298.6,276.89,3,"220050",,0,0,596.3993,873.2887,242.0814,540.6796,56,103,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
707,,,,77,310.15,229.22,3,"220080",,0,0,636.4975,865.7159,550.3172,860.4681,168,104,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
708,,,,77,299.15,266.74,3,"220041",,0,0,595.6131,862.355,857.9289,1157.0827,24,105,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
709,,,,77,183.44,220.6,3,"220040",,0,0,232.4001,453.0017,283.3919,466.8269,20,106,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
710,,,,77,301.38,300.89,3,"220030",,0,0,167.8372,468.7291,509.4176,810.7956,292,107,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
711,,,,77,303.86,314.4,3,"220081",,0,0,152.2168,466.617,827.424,1131.2888,172,108,1,4,"1598020394678200806-tempo-test-a-0005-1920jpg_1598020432.jpg",15
712,,,,78,291.15,317.8,3,"220050",,0,0,1503.9432,1821.74,236.822,527.9681,56,97,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
713,,,,78,357.25,279.06,3,"220050",,0,0,1537.5594,1816.6155,537.7465,894.9996,56,98,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
714,,,,78,299.02,301.67,3,"220052",,0,0,1506.9283,1808.6022,865.6004,1164.6234,296,99,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
715,,,,78,302.31,264.66,3,"220078",,0,0,1082.5204,1347.1766,232.414,534.7201,160,100,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
716,,,,78,337.57,276.19,3,"220050",,0,0,1060.3674,1336.5613,535.8256,873.3959,56,101,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
717,,,,78,322.44,271.97,3,"220036",,0,0,1062.0293,1333.9954,875.8917,1198.3363,8,102,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
718,,,,78,304.41,259.16,3,"220064",,0,0,606.9179,866.0829,252.9509,557.358,104,103,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
719,,,,78,292.23,269.41,3,"220081",,0,0,595.3315,864.7446,566.5165,858.7428,172,104,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
720,,,,78,303.91,279.4,3,"220041",,0,0,591.6389,871.0397,862.1946,1166.1042,24,105,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
721,,,,78,179.84,213.41,3,"220040",,0,0,232.5333,445.9414,291.3847,471.223,20,106,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
722,,,,78,306.06,304.33,3,"220030",,0,0,162.7017,467.0276,507.7357,813.7939,292,107,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
723,,,,78,309.96,288.89,3,"220080",,0,0,185.9583,474.8516,829.0729,1139.037,168,108,1,4,"1598020394675200806-tempo-test-a-0003-1920jpg_1598020432.jpg",15
724,,,,79,302.21,324.33,3,"220050",,0,0,1499.8343,1824.168,230.9558,533.1644,56,97,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
725,,,,79,341.49,283.25,3,"220079",,0,0,1529.7157,1812.9644,548.3814,889.8739,164,98,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
726,,,,79,294.78,303.79,3,"220052",,0,0,1504.4068,1808.2014,870.5227,1165.3042,296,99,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
727,,,,79,297.32,272.41,3,"220078",,0,0,1075.4869,1347.8945,234.8861,532.2091,160,100,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
728,,,,79,297.03,275.74,3,"220064",,0,0,1066.1253,1341.8702,547.7243,844.7566,104,101,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
729,,,,79,335.32,271.97,3,"220036",,0,0,1063.2617,1335.2278,862.4687,1197.7904,8,102,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
730,,,,79,298.19,274.84,3,"220050",,0,0,600.7683,875.6098,244.1294,542.318,56,103,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
731,,,,79,306.94,231.24,3,"220080",,0,0,636.6487,867.8908,552.6966,859.6348,168,104,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
732,,,,79,302.92,265.63,3,"220041",,0,0,591.1942,856.8275,857.6204,1160.5446,24,105,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
733,,,,79,297.97,299.71,3,"220030",,0,0,166.4269,466.1331,507.2943,805.268,292,107,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
734,,,,79,300.42,312.6,3,"220081",,0,0,153.4145,466.0174,828.9911,1129.4147,172,108,1,4,"1598020394679200806-tempo-test-a-0006-1920jpg_1598020432.jpg",15
735,,,,80,286.62,308.24,3,"220050",,0,0,1507.6412,1815.8839,239.8626,526.4831,56,97,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
736,,,,80,365.24,282.58,3,"220079",,0,0,1535.2884,1817.8681,830.5529,1195.792,164,99,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
737,,,,80,285.65,282.18,3,"220064",,0,0,1063.0514,1345.232,562.1257,847.7716,104,101,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
738,,,,80,281.24,279.18,3,"220052",,0,0,1056.912,1336.0893,872.3546,1153.5923,296,102,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
739,,,,80,316.62,232.24,3,"220080",,0,0,632.8537,865.0967,246.587,563.2076,168,103,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
740,,,,80,295.49,252.57,3,"220078",,0,0,621.8074,874.3822,571.5183,867.0037,160,104,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
741,,,,80,299.86,267.68,3,"220041",,0,0,597.577,865.2537,860.3438,1160.203,24,105,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
742,,,,80,281.84,288.4,3,"220036",,0,0,181.1179,469.5129,237.2354,519.076,8,106,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
743,,,,80,291.04,314.14,3,"220050",,0,0,162.1004,476.2433,544.025,835.0691,56,107,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
744,,,,80,293.33,329.93,3,"220081",,0,0,140.2611,470.1873,833.7492,1127.0785,172,108,1,4,"1598020394683200806-tempo-test-a-0009-1920jpg_1598020433.jpg",15
745,,,,81,298.69,317.29,3,"220050",,0,0,1502.7719,1820.0657,231.468,530.1567,56,97,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
746,,,,81,361.05,282.06,3,"220079",,0,0,1533.678,1815.7351,830.1686,1191.223,164,99,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
747,,,,81,296.49,266.93,3,"220078",,0,0,1079.8049,1346.7358,236.6249,533.1106,160,100,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
748,,,,81,293.07,276.24,3,"220064",,0,0,1064.8503,1341.0903,549.7802,842.852,104,101,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
749,,,,81,287.42,281.75,3,"220052",,0,0,1050.8201,1332.5729,868.6805,1156.0992,296,102,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
750,,,,81,291.23,274.84,3,"220050",,0,0,600.0857,874.9271,246.9966,538.222,56,103,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
751,,,,81,311.24,230.85,3,"220080",,0,0,638.0001,868.848,544.7354,855.9727,168,104,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
752,,,,81,302.68,265.31,3,"220041",,0,0,600.901,866.2092,857.7812,1160.4653,24,105,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
753,,,,81,289.54,287.38,3,"220036",,0,0,179.1601,466.5404,236.0325,525.5735,8,106,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
754,,,,81,330.48,293.88,3,"220081",,0,0,155.2152,449.0989,821.3207,1151.8013,172,100,1,4,"1598020394681200806-tempo-test-a-0008-1920jpg_1598020433.jpg",15
755,,,,82,302.25,312.68,3,"220050",,0,0,1502.5681,1815.2453,472.7111,774.9657,56,98,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
756,,,,82,359.48,278.52,3,"220079",,0,0,1539.8631,1818.383,835.6238,1195.1087,164,99,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
757,,,,82,282.03,289.36,3,"220041",,0,0,1052.8107,1342.1693,268.2083,550.2413,24,100,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
758,,,,82,162.48,215.27,3,"220040",,0,0,1120.3675,1335.6407,630.0476,792.532,20,101,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
759,,,,82,287.42,280.72,3,"220052",,0,0,1053.0709,1333.7934,870.8066,1158.2253,296,102,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
760,,,,82,281.8,271.56,3,"220030",,0,0,601.3145,872.8791,240.443,522.2476,292,103,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
761,,,,82,302.32,234.01,3,"220080",,0,0,637.3911,871.4026,534.6325,836.9551,168,104,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
762,,,,82,305.75,249.38,3,"220064",,0,0,615.0049,864.3823,852.8603,1158.608,104,105,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
763,,,,82,286.3,284.68,3,"220036",,0,0,180.3034,464.9827,234.3508,520.6507,8,106,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
764,,,,82,296.82,313.57,3,"220050",,0,0,161.3705,474.9359,545.3567,842.1754,56,107,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
765,,,,82,281.13,326.6,3,"220081",,0,0,145.6109,472.21,842.3765,1123.5068,172,108,1,4,"1598020394686200806-tempo-test-a-0012-1920jpg_1598020434.jpg",15
766,,,,83,281.59,324.33,3,"220050",,0,0,1493.3802,1817.7139,242.5084,524.1005,56,97,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
767,,,,83,292.34,315.34,3,"220064",,0,0,1513.5403,1828.8839,545.6539,837.9984,104,98,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
768,,,,83,347.27,279.94,3,"220079",,0,0,1540.4951,1820.4315,840.3111,1187.5807,164,99,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
769,,,,83,283.66,297.09,3,"220041",,0,0,1049.0123,1346.1034,264.9525,548.6135,24,100,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
770,,,,83,280.72,278.15,3,"220052",,0,0,1055.8557,1334.0028,873.753,1154.4756,296,102,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
771,,,,83,307.2,235.52,3,"220080",,0,0,632.3075,867.8274,252.3214,559.5212,168,103,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
772,,,,83,158.78,198.93,3,"220040",,0,0,670.9771,869.91,623.4293,782.2064,20,104,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
773,,,,83,310.59,251.84,3,"220078",,0,0,615.5331,867.374,855.5826,1166.1693,160,105,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
774,,,,83,276.58,282.52,3,"220036",,0,0,177.9356,460.4542,237.0774,513.6538,8,106,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
775,,,,83,290.15,315.75,3,"220050",,0,0,159.294,475.0441,547.4965,837.6452,56,107,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
776,,,,83,296.1,309.96,3,"220081",,0,0,155.0446,465.0088,833.6758,1129.7775,172,108,1,4,"1598020394684200806-tempo-test-a-0010-1920jpg_1598020434.jpg",15
777,,,,84,284.88,314.43,3,"220050",,0,0,1504.9049,1819.3304,239.4154,524.2925,56,97,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
778,,,,84,289.28,315.34,3,"220064",,0,0,1513.2816,1828.6252,550.5127,839.7906,104,98,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
779,,,,84,355.22,278.35,3,"220079",,0,0,1540.9831,1819.329,835.4353,1190.6577,164,99,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
780,,,,84,280.0,290.99,3,"220041",,0,0,1053.896,1344.8824,267.3944,547.3925,24,100,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
781,,,,84,158.17,208.06,3,"220040",,0,0,1121.5388,1329.5965,630.642,788.817,20,101,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
782,,,,84,294.57,277.86,3,"220052",,0,0,1053.0187,1330.8829,860.403,1154.9761,296,102,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
783,,,,84,287.54,269.93,3,"220030",,0,0,602.4067,872.333,235.9374,523.4764,292,103,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
784,,,,84,308.15,232.92,3,"220080",,0,0,635.2174,868.1411,531.0157,839.1612,168,104,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
785,,,,84,316.1,247.98,3,"220078",,0,0,622.3682,870.3508,851.249,1167.3502,160,105,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
786,,,,84,280.9,276.04,3,"220036",,0,0,180.4792,456.5155,240.0017,520.8997,8,106,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
787,,,,84,291.62,315.88,3,"220050",,0,0,158.5985,474.4737,543.2279,834.8494,56,107,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
788,,,,84,286.89,311.93,3,"220081",,0,0,155.5668,467.4932,836.2804,1123.1714,172,108,1,4,"1598020394685200806-tempo-test-a-0011-1920jpg_1598020435.jpg",15
789,,,,85,281.47,292.07,3,"220036",,0,0,1515.512,1807.5868,275.4039,556.8716,8,97,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
790,,,,85,282.12,301.54,3,"220050",,0,0,1510.4735,1812.0176,567.3882,849.5108,56,98,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
791,,,,85,355.22,285.77,3,"220079",,0,0,1534.0232,1819.7917,840.4658,1195.6882,164,99,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
792,,,,85,281.63,286.51,3,"220041",,0,0,1053.6246,1340.1344,265.3595,546.9856,24,100,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
793,,,,85,170.72,216.02,3,"220040",,0,0,1120.3675,1336.3895,623.683,794.4039,20,101,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
794,,,,85,284.97,277.47,3,"220052",,0,0,1053.9716,1331.4382,868.5506,1153.5163,296,102,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
795,,,,85,290.0,267.47,3,"220030",,0,0,602.9529,870.4215,237.5758,527.5724,292,103,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
796,,,,85,300.91,253.16,3,"220064",,0,0,610.1519,863.3157,868.8292,1169.735,104,105,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
797,,,,85,289.34,299.73,3,"220050",,0,0,165.6601,465.3906,259.0138,548.3536,56,106,1,4,"1598020394688200806-tempo-test-a-0013-1920jpg_1598020435.jpg",15
